0 	0.25 	0.637 	53.96798 	-7.8637014 	-8.9265933
-0.0012012012 	0.25 	0.637 	53.972373 	-7.8716289 	-8.9287243
-0.0024024024 	0.25 	0.637 	53.976765 	-7.8795565 	-8.9308552
-0.0036036036 	0.25 	0.637 	53.981158 	-7.8874841 	-8.9329862
-0.0048048048 	0.25 	0.637 	53.985551 	-7.8954117 	-8.9351171
-0.006006006 	0.25 	0.637 	53.989944 	-7.9033392 	-8.9372481
-0.0072072072 	0.25 	0.637 	53.994336 	-7.9112668 	-8.939379
-0.0084084084 	0.25 	0.637 	53.998729 	-7.9191944 	-8.94151
-0.0096096096 	0.25 	0.637 	54.003122 	-7.927122 	-8.9436409
-0.010810811 	0.25 	0.637 	54.007515 	-7.9350495 	-8.9457719
-0.012012012 	0.25 	0.637 	54.011908 	-7.9429771 	-8.9479028
-0.013213213 	0.25 	0.637 	54.018163 	-7.9509826 	-8.9489812
-0.014414414 	0.25 	0.637 	54.024833 	-7.9590055 	-8.9498254
-0.015615616 	0.25 	0.637 	54.031502 	-7.9670283 	-8.9506696
-0.016816817 	0.25 	0.637 	54.038172 	-7.9750512 	-8.9515138
-0.018018018 	0.25 	0.637 	54.044842 	-7.983074 	-8.952358
-0.019219219 	0.25 	0.637 	54.051512 	-7.9910969 	-8.9532022
-0.02042042 	0.25 	0.637 	54.058181 	-7.9991198 	-8.9540464
-0.021621622 	0.25 	0.637 	54.065811 	-8.0080707 	-8.9554546
-0.022822823 	0.25 	0.637 	54.07385 	-8.0174172 	-8.957103
-0.024024024 	0.25 	0.637 	54.081888 	-8.0267637 	-8.9587515
-0.025225225 	0.25 	0.637 	54.089927 	-8.0361101 	-8.9603999
-0.026426426 	0.25 	0.637 	54.097965 	-8.0454566 	-8.9620484
-0.027627628 	0.25 	0.637 	54.106004 	-8.054803 	-8.9636968
-0.028828829 	0.25 	0.637 	54.114043 	-8.0641495 	-8.9653453
-0.03003003 	0.25 	0.637 	54.122081 	-8.073496 	-8.9669937
-0.031231231 	0.25 	0.637 	54.13012 	-8.0828424 	-8.9686422
-0.032432432 	0.25 	0.637 	54.138158 	-8.0921889 	-8.9702906
-0.033633634 	0.25 	0.637 	54.146197 	-8.1015353 	-8.9719391
-0.034834835 	0.25 	0.637 	54.154235 	-8.1108818 	-8.9735875
-0.036036036 	0.25 	0.637 	54.162274 	-8.1202283 	-8.975236
-0.037237237 	0.25 	0.637 	54.170313 	-8.1295747 	-8.9768844
-0.038438438 	0.25 	0.637 	54.178351 	-8.1389212 	-8.9785329
-0.03963964 	0.25 	0.637 	54.18639 	-8.1482676 	-8.9801813
-0.040840841 	0.25 	0.637 	54.194428 	-8.1576141 	-8.9818298
-0.042042042 	0.25 	0.637 	54.202467 	-8.1669606 	-8.9834782
-0.043243243 	0.25 	0.637 	54.210506 	-8.176307 	-8.9851267
-0.044444444 	0.25 	0.637 	54.218544 	-8.1856535 	-8.9867751
-0.045645646 	0.25 	0.637 	54.226583 	-8.1949999 	-8.9884236
-0.046846847 	0.25 	0.637 	54.234621 	-8.2043464 	-8.990072
-0.048048048 	0.25 	0.637 	54.245163 	-8.2132393 	-8.9901363
-0.049249249 	0.25 	0.637 	54.255803 	-8.2221142 	-8.9901374
-0.05045045 	0.25 	0.637 	54.266444 	-8.230989 	-8.9901386
-0.051651652 	0.25 	0.637 	54.277085 	-8.2398639 	-8.9901398
-0.052852853 	0.25 	0.637 	54.287726 	-8.2487387 	-8.9901409
-0.054054054 	0.25 	0.637 	54.298367 	-8.2576136 	-8.9901421
-0.055255255 	0.25 	0.637 	54.309008 	-8.2664884 	-8.9901432
-0.056456456 	0.25 	0.637 	54.319649 	-8.2753633 	-8.9901444
-0.057657658 	0.25 	0.637 	54.33029 	-8.2842381 	-8.9901455
-0.058858859 	0.25 	0.637 	54.340931 	-8.293113 	-8.9901467
-0.06006006 	0.25 	0.637 	54.351571 	-8.3019878 	-8.9901478
-0.061261261 	0.25 	0.637 	54.362242 	-8.3121191 	-8.9919047
-0.062462462 	0.25 	0.637 	54.372913 	-8.3222973 	-8.9937271
-0.063663664 	0.25 	0.637 	54.383585 	-8.3324755 	-8.9955496
