-1.2 	0.25 	0.364 	64.436963 	31.478737 	0.2876713
-1.2 	0.2496997 	0.364 	64.395532 	31.613409 	0.2903955
-1.2 	0.2493994 	0.364 	64.354101 	31.74808 	0.2931197
-1.2 	0.2490991 	0.364 	64.279956 	31.848872 	0.295778
-1.2 	0.2487988 	0.364 	64.106544 	31.84686 	0.29823633
-1.2 	0.2484985 	0.364 	64.13311 	32.004699 	0.29991368
-1.2 	0.2481982 	0.364 	64.123117 	32.204165 	0.3019252
-1.2 	0.2478979 	0.364 	64.056714 	32.423923 	0.30433368
-1.2 	0.2475976 	0.364 	63.990311 	32.643682 	0.30674216
-1.2 	0.2472973 	0.364 	63.923907 	32.863441 	0.30915063
-1.2 	0.246997 	0.364 	63.857504 	33.083199 	0.31155911
-1.2 	0.2466967 	0.364 	63.791101 	33.302958 	0.31396759
-1.2 	0.2463964 	0.364 	63.724697 	33.522716 	0.31637607
-1.2 	0.2460961 	0.364 	63.658294 	33.742475 	0.31878454
-1.2 	0.2457958 	0.364 	63.591891 	33.962233 	0.32119302
-1.2 	0.2454955 	0.364 	63.525488 	34.181992 	0.3236015
-1.2 	0.2451952 	0.364 	63.459084 	34.401751 	0.32600997
-1.2 	0.24489489 	0.364 	63.380697 	34.6107 	0.32846949
-1.2 	0.24459459 	0.364 	63.24516 	34.768097 	0.33117244
-1.2 	0.24429429 	0.364 	63.109622 	34.925495 	0.33387538
-1.2 	0.24399399 	0.364 	62.9624 	35.10709 	0.33663466
-1.2 	0.24369369 	0.364 	62.774985 	35.371918 	0.33958769
-1.2 	0.24339339 	0.364 	62.494318 	35.930589 	0.34430973
-1.2 	0.24309309 	0.364 	62.369344 	36.16614 	0.34713872
-1.2 	0.24279279 	0.364 	62.24437 	36.401692 	0.34996771
-1.2 	0.24249249 	0.364 	62.119396 	36.637244 	0.3527967
-1.2 	0.24219219 	0.364 	61.994422 	36.872796 	0.35562569
-1.2 	0.24189189 	0.364 	61.869448 	37.108348 	0.35845468
-1.2 	0.24159159 	0.364 	61.744474 	37.3439 	0.36128366
-1.2 	0.24129129 	0.364 	61.671831 	37.52234 	0.36355837
-1.2 	0.24099099 	0.364 	61.580784 	37.638367 	0.36561691
-1.2 	0.24069069 	0.364 	61.374269 	37.789374 	0.36897923
-1.2 	0.24039039 	0.364 	61.293029 	38.006552 	0.37124732
-1.2 	0.24009009 	0.364 	61.211789 	38.22373 	0.37351541
-1.2 	0.23978979 	0.364 	61.130548 	38.440908 	0.37578351
-1.2 	0.23948949 	0.364 	61.049308 	38.658087 	0.3780516
-1.2 	0.23918919 	0.364 	60.968067 	38.875265 	0.38031969
-1.2 	0.23888889 	0.364 	60.886827 	39.092443 	0.38258779
-1.2 	0.23858859 	0.364 	60.786301 	39.144587 	0.38453636
-1.2 	0.23828829 	0.364 	60.617622 	39.563681 	0.38796088
-1.2 	0.23798799 	0.364 	60.512541 	39.784669 	0.39026414
-1.2 	0.23768769 	0.364 	60.40746 	40.005656 	0.3925674
-1.2 	0.23738739 	0.364 	60.302379 	40.226643 	0.39487067
-1.2 	0.23708709 	0.364 	60.197297 	40.44763 	0.39717393
-1.2 	0.23678679 	0.364 	60.092216 	40.668617 	0.39947719
-1.2 	0.23648649 	0.364 	59.987135 	40.889605 	0.40178046
-1.2 	0.23618619 	0.364 	59.882054 	41.110592 	0.40408372
-1.2 	0.23588589 	0.364 	59.882708 	41.194526 	0.40498296
-1.2 	0.23558559 	0.364 	59.654162 	41.503885 	0.40807339
-1.2 	0.23528529 	0.364 	59.457975 	41.687655 	0.4111617
