0 	0.25 	0.546 	53.884223 	-7.5088399 	-6.6727624
-0.0012012012 	0.25 	0.546 	53.889062 	-7.5181595 	-6.6745717
-0.0024024024 	0.25 	0.546 	53.893901 	-7.5274792 	-6.6763809
-0.0036036036 	0.25 	0.546 	53.898741 	-7.5367988 	-6.6781902
-0.0048048048 	0.25 	0.546 	53.90358 	-7.5461185 	-6.6799995
-0.006006006 	0.25 	0.546 	53.90917 	-7.5553638 	-6.6816372
-0.0072072072 	0.25 	0.546 	53.916366 	-7.5644502 	-6.6829085
-0.0084084084 	0.25 	0.546 	53.923562 	-7.5735367 	-6.6841797
-0.0096096096 	0.25 	0.546 	53.930758 	-7.5826231 	-6.6854509
-0.010810811 	0.25 	0.546 	53.937954 	-7.5917095 	-6.6867221
-0.012012012 	0.25 	0.546 	53.945151 	-7.6007959 	-6.6879933
-0.013213213 	0.25 	0.546 	53.952347 	-7.6098824 	-6.6892646
-0.014414414 	0.25 	0.546 	53.959543 	-7.6189688 	-6.6905358
-0.015615616 	0.25 	0.546 	53.966739 	-7.6280552 	-6.691807
-0.016816817 	0.25 	0.546 	53.973935 	-7.6371416 	-6.6930782
-0.018018018 	0.25 	0.546 	53.981131 	-7.6462281 	-6.6943494
-0.019219219 	0.25 	0.546 	53.988327 	-7.6553145 	-6.6956206
-0.02042042 	0.25 	0.546 	53.995524 	-7.6644009 	-6.6968919
-0.021621622 	0.25 	0.546 	54.003846 	-7.6744587 	-6.6986409
-0.022822823 	0.25 	0.546 	54.012649 	-7.684931 	-6.7005939
-0.024024024 	0.25 	0.546 	54.021451 	-7.6954032 	-6.7025469
-0.025225225 	0.25 	0.546 	54.030254 	-7.7058755 	-6.7044998
-0.026426426 	0.25 	0.546 	54.039057 	-7.7163477 	-6.7064528
-0.027627628 	0.25 	0.546 	54.047859 	-7.72682 	-6.7084058
-0.028828829 	0.25 	0.546 	54.056662 	-7.7372922 	-6.7103587
-0.03003003 	0.25 	0.546 	54.065465 	-7.7477644 	-6.7123117
-0.031231231 	0.25 	0.546 	54.074268 	-7.7582367 	-6.7142647
-0.032432432 	0.25 	0.546 	54.08307 	-7.7687089 	-6.7162176
-0.033633634 	0.25 	0.546 	54.091873 	-7.7791812 	-6.7181706
-0.034834835 	0.25 	0.546 	54.100676 	-7.7896534 	-6.7201236
-0.036036036 	0.25 	0.546 	54.109479 	-7.8001257 	-6.7220765
-0.037237237 	0.25 	0.546 	54.118281 	-7.8105979 	-6.7240295
-0.038438438 	0.25 	0.546 	54.127084 	-7.8210702 	-6.7259824
